file	destination	classification	blockers	workstreams
com/maddyhome/idea/vim/thinapi/VimApiImpl.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/thinapi/VimHighlightingService.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/thinapi/VimPluginService.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/thinapi/commandline/CommandLineReadImpl.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/VimCommandLine.kt)	W2-keystroke	W2
com/maddyhome/idea/vim/thinapi/commandline/CommandLineScopeImpl.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/thinapi/commandline/CommandLineTransactionImpl.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/VimCommandLine.kt)	W2-keystroke	W2
com/maddyhome/idea/vim/thinapi/editor/EditorAccessorImpl.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/thinapi/editor/EditorScopeImpl.kt	jvmMain	transitive(+2 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/thinapi/editor/ReadScopeImpl.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/thinapi/editor/TransactionImpl.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/thinapi/editor/caret/CaretReadImpl.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/thinapi/editor/caret/CaretTransactionImpl.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/undo/LineChange.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/undo/VimKeyBasedUndoService.kt	jvmMain	transitive(+2 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/undo/VimTimestampBasedUndoService.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/VimCaret.kt)	W2-keystroke	W2
com/maddyhome/idea/vim/undo/VimUndoRedo.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/Executable.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/ExecutionResult.kt	jvmMain	transitive(+2 via com/maddyhome/idea/vim/vimscript/model/datatypes/VimFloat.kt)	W4-java-text-time;W4-java-util	W4
com/maddyhome/idea/vim/vimscript/model/LazyInstance.kt	jvmMain	direct	W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/Script.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/VimLContext.kt	jvmMain	transitive(+2 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/ActionCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/AsciiCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/AutoCmdCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/AutogroupCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/BufferCloseCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/CallCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/ClearJumpsCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/CmdClearCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/CmdCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/Command.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/CopyTextCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/DelCmdCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/DeleteLinesCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/DeleteMarksCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/DelfunctionCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/DigraphCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/EchoCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/EditFileCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/EngineExCommandProvider.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/vimscript/model/commands/ExCommandProvider.kt)	W4-java-io	W4
com/maddyhome/idea/vim/vimscript/model/commands/ExCommandProvider.kt	jvmMain	direct	W4-java-io	W4
com/maddyhome/idea/vim/vimscript/model/commands/ExCommandTree.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/vimscript/model/commands/LazyExCommandInstance.kt)	W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/ExecuteCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/ExitCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/FileCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/FindFileCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/GlobalCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/GoToLineCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/GotoCharacterCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/HistoryCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/IdeaPlug.kt	jvmMain	direct	W4-java-util	W4
com/maddyhome/idea/vim/vimscript/model/commands/JoinLinesCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/JumpsCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/LazyExCommandInstance.kt	jvmMain	direct	W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/LetCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/LockVarCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/MarkCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/MarksCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/MoveTextCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/NextFileCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/NextTabCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/NoHLSearchCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/NormalCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/KeyHandler.kt)	W2-keystroke;W4-java-util	W2,W4
com/maddyhome/idea/vim/vimscript/model/commands/OnlyCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/PackaddCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/PlugCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/PlugDisable.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/PlugEnable.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/PreviousFileCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/PreviousTabCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/PrintCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/PrintLineNumberCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/PutLinesCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/QuitCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/RedoCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/RegistersCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/RepeatCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/SelectFileCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/SelectFirstFileCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/SelectLastFileCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/SetCommand.kt	jvmMain	direct	W4-java-util	W4
com/maddyhome/idea/vim/vimscript/model/commands/SetHandlerCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/ShellCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/ShiftLeftCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/ShiftRightCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/SmileCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/SortCommand.kt	jvmMain	direct	W4-java-text-time;W4-java-util	W4
com/maddyhome/idea/vim/vimscript/model/commands/SourceCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/SplitCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/StopInsertCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/SubstituteCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/TabCloseCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/TabMoveCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/TabOnlyCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/UndoCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/UnknownCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/UpdateCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/WriteAllCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/WriteCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/WriteNextFileCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/WritePreviousFileCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/WriteQuitCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/YankLinesCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/mapping/AbbrevArguments.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/command/MappingMode.kt)	W4-java-util	W4
com/maddyhome/idea/vim/vimscript/model/commands/mapping/AbbrevClearCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/mapping/AbbrevCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/mapping/CommandInfo.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/command/MappingMode.kt)	W4-java-util	W4
com/maddyhome/idea/vim/vimscript/model/commands/mapping/LoadKeymapCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/mapping/MapClearCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/mapping/MapCommand.kt	jvmMain	direct	W2-keystroke;W4-java-util	W2,W4
com/maddyhome/idea/vim/vimscript/model/commands/mapping/ParseMapCommandArguments.kt	jvmMain	direct	W2-keystroke	W2
com/maddyhome/idea/vim/vimscript/model/commands/mapping/ScriptEncodingCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/mapping/ToggleLanguageInsertModeAction.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/mapping/UnMapCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/commands/mapping/UnabbrevCommand.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/datatypes/VimBlob.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/vimscript/model/datatypes/VimFloat.kt)	W4-java-text-time;W4-java-util	W4
com/maddyhome/idea/vim/vimscript/model/datatypes/VimDataType.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/vimscript/model/datatypes/VimFloat.kt)	W4-java-text-time;W4-java-util	W4
com/maddyhome/idea/vim/vimscript/model/datatypes/VimDictionary.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/vimscript/model/datatypes/VimFloat.kt)	W4-java-text-time;W4-java-util	W4
com/maddyhome/idea/vim/vimscript/model/datatypes/VimFloat.kt	jvmMain	direct	W4-java-text-time;W4-java-util	W4
com/maddyhome/idea/vim/vimscript/model/datatypes/VimFuncref.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/datatypes/VimInt.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/vimscript/model/datatypes/VimFloat.kt)	W4-java-text-time;W4-java-util	W4
com/maddyhome/idea/vim/vimscript/model/datatypes/VimList.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/vimscript/model/datatypes/VimFloat.kt)	W4-java-text-time;W4-java-util	W4
com/maddyhome/idea/vim/vimscript/model/datatypes/VimString.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/vimscript/model/datatypes/VimFloat.kt)	W4-java-text-time;W4-java-util	W4
com/maddyhome/idea/vim/vimscript/model/expressions/BinExpression.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/expressions/CurlyBracesName.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/expressions/DictionaryExpression.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/expressions/EnvVariableExpression.kt	jvmMain	direct	W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/expressions/Expression.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/expressions/FuncrefCallExpression.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/expressions/IndexedExpression.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/expressions/LambdaExpression.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/expressions/LambdaFunctionCallExpression.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/expressions/ListExpression.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/expressions/NamedFunctionCallExpression.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/expressions/OptionExpression.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/expressions/RegisterExpression.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/expressions/Scope.kt	commonMain	-	-	-
com/maddyhome/idea/vim/vimscript/model/expressions/ScopeExpression.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/expressions/SimpleExpression.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/expressions/SublistExpression.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/expressions/TruthyExpressions.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/expressions/UnaryExpression.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/expressions/VariableExpression.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/api/EngineEditorHelper.kt)	W4-java-io;W4-java-lang	W4
com/maddyhome/idea/vim/vimscript/model/expressions/operators/AssignmentOperator.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/vimscript/model/datatypes/VimFloat.kt)	W4-java-text-time;W4-java-util	W4
com/maddyhome/idea/vim/vimscript/model/expressions/operators/BinaryOperator.kt	jvmMain	transitive(+2 via com/maddyhome/idea/vim/vimscript/model/datatypes/VimFloat.kt)	W4-java-text-time;W4-java-util	W4
com/maddyhome/idea/vim/vimscript/model/expressions/operators/UnaryOperator.kt	jvmMain	transitive(+2 via com/maddyhome/idea/vim/vimscript/model/datatypes/VimFloat.kt)	W4-java-text-time;W4-java-util	W4
com/maddyhome/idea/vim/vimscript/model/expressions/operators/handlers/binary/ArithmeticOperatorHandlers.kt	jvmMain	transitive(+1 via com/maddyhome/idea/vim/vimscript/model/datatypes/VimFloat.kt)	W4-java-text-time;W4-java-util	W4
